,p_id,week
1070,21,['08-07-2022']
1071,21,['08-14-2022']
1072,21,['08-21-2022']
1073,21,['08-28-2022']
1074,21,['09-04-2022']
1075,21,['09-11-2022']
1076,21,['09-18-2022']
1077,21,['09-25-2022']
1078,21,['10-02-2022']
1079,21,['10-09-2022']
1080,21,['10-16-2022']
1081,21,['10-23-2022']
1082,21,['10-30-2022']
1083,21,['11-06-2022']
1084,21,['11-13-2022']
1085,21,['11-20-2022']
1086,21,['11-27-2022']
1087,21,['12-04-2022']
1088,21,['12-11-2022']
1089,21,['12-18-2022']
1090,21,['12-25-2022']
1091,21,['01-01-2023']
1092,21,['01-08-2023']
1093,21,['01-15-2023']
1094,21,['01-22-2023']
1095,21,['01-29-2023']
1096,21,['02-05-2023']
1097,21,['02-12-2023']
1098,21,['02-19-2023']
1099,21,['02-26-2023']
1100,21,['03-05-2023']
1101,21,['03-12-2023']
1102,21,['03-19-2023']
1103,21,['03-26-2023']
1104,21,['04-02-2023']
1105,21,['04-09-2023']
1106,21,['04-16-2023']
1107,21,['04-23-2023']
1108,21,['04-30-2023']
1109,21,['05-07-2023']
1110,21,['05-14-2023']
1111,21,['05-21-2023']
1112,21,['05-28-2023']
1113,22,['05-29-2022']
1114,22,['06-05-2022']
1115,22,['06-12-2022']
1116,22,['06-19-2022']
1117,22,['06-26-2022']
1118,22,['07-03-2022']
1119,22,['07-10-2022']
1120,22,['07-17-2022']
1121,22,['07-24-2022']
1122,22,['07-31-2022']
1123,22,['08-07-2022']
1124,22,['08-14-2022']
1125,22,['08-21-2022']
1126,22,['08-28-2022']
1127,22,['09-04-2022']
1128,22,['09-11-2022']
1129,22,['09-18-2022']
1130,22,['09-25-2022']
1131,22,['10-02-2022']
1132,22,['10-09-2022']
1133,22,['10-16-2022']
1134,22,['10-23-2022']
1135,22,['10-30-2022']
1136,22,['11-06-2022']
1137,22,['11-13-2022']
1138,22,['11-20-2022']
1139,22,['11-27-2022']
1140,22,['12-04-2022']
1141,22,['12-11-2022']
1142,22,['12-18-2022']
1143,22,['12-25-2022']
1144,22,['01-01-2023']
1145,22,['01-08-2023']
1146,22,['01-15-2023']
1147,22,['01-22-2023']
1148,22,['01-29-2023']
1149,22,['02-05-2023']
1150,22,['02-12-2023']
1151,22,['02-19-2023']
1152,22,['02-26-2023']
1153,22,['03-05-2023']
1154,22,['03-12-2023']
1155,22,['03-19-2023']
1156,22,['03-26-2023']
1157,22,['04-02-2023']
1158,22,['04-09-2023']
1159,22,['04-16-2023']
1160,22,['04-23-2023']
1161,22,['04-30-2023']
1162,22,['05-07-2023']
1163,22,['05-14-2023']
1164,22,['05-21-2023']
1165,22,['05-28-2023']
1166,23,['05-29-2022']
1167,23,['06-05-2022']
1168,23,['06-12-2022']
1169,23,['06-19-2022']
1170,23,['06-26-2022']
1171,23,['07-03-2022']
1172,23,['07-10-2022']
1173,23,['07-17-2022']
1174,23,['07-24-2022']
1175,23,['07-31-2022']
1176,23,['08-07-2022']
1177,23,['08-14-2022']
1178,23,['08-21-2022']
1179,23,['08-28-2022']
1180,23,['09-04-2022']
1181,23,['09-11-2022']
1182,23,['09-18-2022']
1183,23,['09-25-2022']
1184,23,['10-02-2022']
1185,23,['10-09-2022']
1186,23,['10-16-2022']
1187,23,['10-23-2022']
1188,23,['10-30-2022']
1189,23,['11-06-2022']
1190,23,['11-13-2022']
1191,23,['11-20-2022']
1192,23,['11-27-2022']
1193,23,['12-04-2022']
1194,23,['12-11-2022']
1195,23,['12-18-2022']
1196,23,['12-25-2022']
1197,23,['01-01-2023']
1198,23,['01-08-2023']
1199,23,['01-15-2023']
1200,23,['01-22-2023']
1201,23,['01-29-2023']
1202,23,['02-05-2023']
1203,23,['02-12-2023']
1204,23,['02-19-2023']
1205,23,['02-26-2023']
1206,23,['03-05-2023']
1207,23,['03-12-2023']
1208,23,['03-19-2023']
1209,23,['03-26-2023']
1210,23,['04-02-2023']
1211,23,['04-09-2023']
1212,23,['04-16-2023']
1213,23,['04-23-2023']
1214,23,['04-30-2023']
1215,23,['05-07-2023']
1216,23,['05-14-2023']
1217,23,['05-21-2023']
1218,23,['05-28-2023']
1219,24,['05-29-2022']
1220,24,['06-05-2022']
1221,24,['06-12-2022']
1222,24,['06-19-2022']
1223,24,['06-26-2022']
1224,24,['07-03-2022']
1225,24,['07-10-2022']
1226,24,['07-17-2022']
1227,24,['07-24-2022']
1228,24,['07-31-2022']
1229,24,['08-07-2022']
1230,24,['08-14-2022']
1231,24,['08-21-2022']
1232,24,['08-28-2022']
1233,24,['09-04-2022']
1234,24,['09-11-2022']
1235,24,['09-18-2022']
1236,24,['09-25-2022']
1237,24,['10-02-2022']
1238,24,['10-09-2022']
1239,24,['10-16-2022']
1240,24,['10-23-2022']
1241,24,['10-30-2022']
1242,24,['11-06-2022']
1243,24,['11-13-2022']
1244,24,['11-20-2022']
1245,24,['11-27-2022']
1246,24,['12-04-2022']
1247,24,['12-11-2022']
1248,24,['12-18-2022']
1249,24,['12-25-2022']
1250,24,['01-01-2023']
1251,24,['01-08-2023']
1252,24,['01-15-2023']
1253,24,['01-22-2023']
1254,24,['01-29-2023']
1255,24,['02-05-2023']
1256,24,['02-12-2023']
1257,24,['02-19-2023']
1258,24,['02-26-2023']
1259,24,['03-05-2023']
1260,24,['03-12-2023']
1261,24,['03-19-2023']
1262,24,['03-26-2023']
1263,24,['04-02-2023']
1264,24,['04-09-2023']
1265,24,['04-16-2023']
1266,24,['04-23-2023']
1267,24,['04-30-2023']
1268,24,['05-07-2023']
1269,24,['05-14-2023']
1270,24,['05-21-2023']
1271,24,['05-28-2023']
1272,25,['05-29-2022']
1273,25,['06-05-2022']
1274,25,['06-12-2022']
1275,25,['06-19-2022']
1276,25,['06-26-2022']
1277,25,['07-03-2022']
1278,25,['07-10-2022']
1279,25,['07-17-2022']
1280,25,['07-24-2022']
1281,25,['07-31-2022']
1282,25,['08-07-2022']
1283,25,['08-14-2022']
1284,25,['08-21-2022']
1285,25,['08-28-2022']
1286,25,['09-04-2022']
1287,25,['09-11-2022']
1288,25,['09-18-2022']
1289,25,['09-25-2022']
1290,25,['10-02-2022']
1291,25,['10-09-2022']
1292,25,['10-16-2022']
1293,25,['10-23-2022']
1294,25,['10-30-2022']
1295,25,['11-06-2022']
1296,25,['11-13-2022']
1297,25,['11-20-2022']
1298,25,['11-27-2022']
1299,25,['12-04-2022']
1300,25,['12-11-2022']
1301,25,['12-18-2022']
1302,25,['12-25-2022']
1303,25,['01-01-2023']
1304,25,['01-08-2023']
1305,25,['01-15-2023']
1306,25,['01-22-2023']
1307,25,['01-29-2023']
1308,25,['02-05-2023']
1309,25,['02-12-2023']
1310,25,['02-19-2023']
1311,25,['02-26-2023']
1312,25,['03-05-2023']
1313,25,['03-12-2023']
1314,25,['03-19-2023']
1315,25,['03-26-2023']
1316,25,['04-02-2023']
1317,25,['04-09-2023']
1318,25,['04-16-2023']
1319,25,['04-23-2023']
1320,25,['04-30-2023']
1321,25,['05-07-2023']
1322,25,['05-14-2023']
1323,25,['05-21-2023']
1324,25,['05-28-2023']
1325,26,['05-29-2022']
1326,26,['06-05-2022']
1327,26,['06-12-2022']
1328,26,['06-19-2022']
1329,26,['06-26-2022']
1330,26,['07-03-2022']
1331,26,['07-10-2022']
1332,26,['07-17-2022']
1333,26,['07-24-2022']
1334,26,['07-31-2022']
1335,26,['08-07-2022']
1336,26,['08-14-2022']
1337,26,['08-21-2022']
1338,26,['08-28-2022']
1339,26,['09-04-2022']
1340,26,['09-11-2022']
1341,26,['09-18-2022']
1342,26,['09-25-2022']
1343,26,['10-02-2022']
1344,26,['10-09-2022']
1345,26,['10-16-2022']
1346,26,['10-23-2022']
1347,26,['10-30-2022']
1348,26,['11-06-2022']
1349,26,['11-13-2022']
1350,26,['11-20-2022']
1351,26,['11-27-2022']
1352,26,['12-04-2022']
1353,26,['12-11-2022']
1354,26,['12-18-2022']
1355,26,['12-25-2022']
1356,26,['01-01-2023']
1357,26,['01-08-2023']
1358,26,['01-15-2023']
1359,26,['01-22-2023']
1360,26,['01-29-2023']
1361,26,['02-05-2023']
1362,26,['02-12-2023']
1363,26,['02-19-2023']
1364,26,['02-26-2023']
1365,26,['03-05-2023']
1366,26,['03-12-2023']
1367,26,['03-19-2023']
1368,26,['03-26-2023']
1369,26,['04-02-2023']
1370,26,['04-09-2023']
1371,26,['04-16-2023']
1372,26,['04-23-2023']
1373,26,['04-30-2023']
1374,26,['05-07-2023']
1375,26,['05-14-2023']
1376,26,['05-21-2023']
1377,26,['05-28-2023']
1378,27,['05-29-2022']
1379,27,['06-05-2022']
1380,27,['06-12-2022']
1381,27,['06-19-2022']
1382,27,['06-26-2022']
1383,27,['07-03-2022']
1384,27,['07-10-2022']
1385,27,['07-17-2022']
1386,27,['07-24-2022']
1387,27,['07-31-2022']
1388,27,['08-07-2022']
1389,27,['08-14-2022']
1390,27,['08-21-2022']
1391,27,['08-28-2022']
1392,27,['09-04-2022']
1393,27,['09-11-2022']
1394,27,['09-18-2022']
1395,27,['09-25-2022']
1396,27,['10-02-2022']
1397,27,['10-09-2022']
1398,27,['10-16-2022']
1399,27,['10-23-2022']
1400,27,['10-30-2022']
1401,27,['11-06-2022']
1402,27,['11-13-2022']
1403,27,['11-20-2022']
1404,27,['11-27-2022']
1405,27,['12-04-2022']
1406,27,['12-11-2022']
1407,27,['12-18-2022']
1408,27,['12-25-2022']
1409,27,['01-01-2023']
1410,27,['01-08-2023']
1411,27,['01-15-2023']
1412,27,['01-22-2023']
1413,27,['01-29-2023']
1414,27,['02-05-2023']
1415,27,['02-12-2023']
1416,27,['02-19-2023']
1417,27,['02-26-2023']
1418,27,['03-05-2023']
1419,27,['03-12-2023']
1420,27,['03-19-2023']
1421,27,['03-26-2023']
1422,27,['04-02-2023']
1423,27,['04-09-2023']
1424,27,['04-16-2023']
1425,27,['04-23-2023']
1426,27,['04-30-2023']
1427,27,['05-07-2023']
1428,27,['05-14-2023']
1429,27,['05-21-2023']
1430,27,['05-28-2023']
1431,28,['05-29-2022']
1432,28,['06-05-2022']
1433,28,['06-12-2022']
1434,28,['06-19-2022']
1435,28,['06-26-2022']
1436,28,['07-03-2022']
1437,28,['07-10-2022']
1438,28,['07-17-2022']
1439,28,['07-24-2022']
1440,28,['07-31-2022']
1441,28,['08-07-2022']
1442,28,['08-14-2022']
1443,28,['08-21-2022']
1444,28,['08-28-2022']
1445,28,['09-04-2022']
1446,28,['09-11-2022']
1447,28,['09-18-2022']
1448,28,['09-25-2022']
1449,28,['10-02-2022']
1450,28,['10-09-2022']
1451,28,['10-16-2022']
1452,28,['10-23-2022']
1453,28,['10-30-2022']
1454,28,['11-06-2022']
1455,28,['11-13-2022']
1456,28,['11-20-2022']
1457,28,['11-27-2022']
1458,28,['12-04-2022']
1459,28,['12-11-2022']
1460,28,['12-18-2022']
1461,28,['12-25-2022']
1462,28,['01-01-2023']
1463,28,['01-08-2023']
1464,28,['01-15-2023']
1465,28,['01-22-2023']
1466,28,['01-29-2023']
1467,28,['02-05-2023']
1468,28,['02-12-2023']
1469,28,['02-19-2023']
1470,28,['02-26-2023']
1471,28,['03-05-2023']
1472,28,['03-12-2023']
1473,28,['03-19-2023']
1474,28,['03-26-2023']
1475,28,['04-02-2023']
1476,28,['04-09-2023']
1477,28,['04-16-2023']
1478,28,['04-23-2023']
1479,28,['04-30-2023']
1480,28,['05-07-2023']
1481,28,['05-14-2023']
1482,28,['05-21-2023']
1483,28,['05-28-2023']
1484,29,['05-29-2022']
1485,29,['06-05-2022']
1486,29,['06-12-2022']
1487,29,['06-19-2022']
1488,29,['06-26-2022']
1489,29,['07-03-2022']
1490,29,['07-10-2022']
1491,29,['07-17-2022']
1492,29,['07-24-2022']
1493,29,['07-31-2022']
1494,29,['08-07-2022']
1495,29,['08-14-2022']
1496,29,['08-21-2022']
1497,29,['08-28-2022']
1498,29,['09-04-2022']
1499,29,['09-11-2022']
1500,29,['09-18-2022']
1501,29,['09-25-2022']
1502,29,['10-02-2022']
1503,29,['10-09-2022']
1504,29,['10-16-2022']
1505,29,['10-23-2022']
1506,29,['10-30-2022']
1507,29,['11-06-2022']
1508,29,['11-13-2022']
1509,29,['11-20-2022']
1510,29,['11-27-2022']
1511,29,['12-04-2022']
1512,29,['12-11-2022']
1513,29,['12-18-2022']
1514,29,['12-25-2022']
1515,29,['01-01-2023']
1516,29,['01-08-2023']
1517,29,['01-15-2023']
1518,29,['01-22-2023']
1519,29,['01-29-2023']
1520,29,['02-05-2023']
1521,29,['02-12-2023']
1522,29,['02-19-2023']
1523,29,['02-26-2023']
1524,29,['03-05-2023']
1525,29,['03-12-2023']
1526,29,['03-19-2023']
1527,29,['03-26-2023']
1528,29,['04-02-2023']
1529,29,['04-09-2023']
1530,29,['04-16-2023']
1531,29,['04-23-2023']
1532,29,['04-30-2023']
1533,29,['05-07-2023']
1534,29,['05-14-2023']
1535,29,['05-21-2023']
1536,29,['05-28-2023']
1537,30,['05-29-2022']
1538,30,['06-05-2022']
1539,30,['06-12-2022']
1540,30,['06-19-2022']
1541,30,['06-26-2022']
1542,30,['07-03-2022']
1543,30,['07-10-2022']
1544,30,['07-17-2022']
1545,30,['07-24-2022']
1546,30,['07-31-2022']
1547,30,['08-07-2022']
1548,30,['08-14-2022']
1549,30,['08-21-2022']
1550,30,['08-28-2022']
1551,30,['09-04-2022']
1552,30,['09-11-2022']
1553,30,['09-18-2022']
1554,30,['09-25-2022']
1555,30,['10-02-2022']
1556,30,['10-09-2022']
1557,30,['10-16-2022']
1558,30,['10-23-2022']
1559,30,['10-30-2022']
1560,30,['11-06-2022']
1561,30,['11-13-2022']
1562,30,['11-20-2022']
1563,30,['11-27-2022']
1564,30,['12-04-2022']
1565,30,['12-11-2022']
1566,30,['12-18-2022']
1567,30,['12-25-2022']
1568,30,['01-01-2023']
1569,30,['01-08-2023']
1570,30,['01-15-2023']
1571,30,['01-22-2023']
1572,30,['01-29-2023']
1573,30,['02-05-2023']
1574,30,['02-12-2023']
1575,30,['02-19-2023']
1576,30,['02-26-2023']
1577,30,['03-05-2023']
1578,30,['03-12-2023']
1579,30,['03-19-2023']
1580,30,['03-26-2023']
1581,30,['04-02-2023']
1582,30,['04-09-2023']
1583,30,['04-16-2023']
1584,30,['04-23-2023']
1585,30,['04-30-2023']
1586,30,['05-07-2023']
1587,30,['05-14-2023']
1588,30,['05-21-2023']
1589,30,['05-28-2023']
1590,31,['05-29-2022']
1591,31,['06-05-2022']
1592,31,['06-12-2022']
1593,31,['06-19-2022']
1594,31,['06-26-2022']
1595,31,['07-03-2022']
1596,31,['07-10-2022']
1597,31,['07-17-2022']
1598,31,['07-24-2022']
1599,31,['07-31-2022']
1600,31,['08-07-2022']
1601,31,['08-14-2022']
1602,31,['08-21-2022']
1603,31,['08-28-2022']
1604,31,['09-04-2022']
1605,31,['09-11-2022']
1606,31,['09-18-2022']
1607,31,['09-25-2022']
1608,31,['10-02-2022']
1609,31,['10-09-2022']
1610,31,['10-16-2022']
1611,31,['10-23-2022']
1612,31,['10-30-2022']
1613,31,['11-06-2022']
1614,31,['11-13-2022']
1615,31,['11-20-2022']
1616,31,['11-27-2022']
1617,31,['12-04-2022']
1618,31,['12-11-2022']
1619,31,['12-18-2022']
1620,31,['12-25-2022']
1621,31,['01-01-2023']
1622,31,['01-08-2023']
1623,31,['01-15-2023']
1624,31,['01-22-2023']
1625,31,['01-29-2023']
1626,31,['02-05-2023']
1627,31,['02-12-2023']
1628,31,['02-19-2023']
1629,31,['02-26-2023']
1630,31,['03-05-2023']
1631,31,['03-12-2023']
1632,31,['03-19-2023']
1633,31,['03-26-2023']
1634,31,['04-02-2023']
1635,31,['04-09-2023']
1636,31,['04-16-2023']
1637,31,['04-23-2023']
1638,31,['04-30-2023']
1639,31,['05-07-2023']
1640,31,['05-14-2023']
1641,31,['05-21-2023']
1642,31,['05-28-2023']
1643,32,['05-29-2022']
1644,32,['06-05-2022']
1645,32,['06-12-2022']
1646,32,['06-19-2022']
1647,32,['06-26-2022']
1648,32,['07-03-2022']
1649,32,['07-10-2022']
1650,32,['07-17-2022']
1651,32,['07-24-2022']
1652,32,['07-31-2022']
1653,32,['08-07-2022']
1654,32,['08-14-2022']
1655,32,['08-21-2022']
1656,32,['08-28-2022']
1657,32,['09-04-2022']
1658,32,['09-11-2022']
1659,32,['09-18-2022']
1660,32,['09-25-2022']
1661,32,['10-02-2022']
1662,32,['10-09-2022']
1663,32,['10-16-2022']
1664,32,['10-23-2022']
1665,32,['10-30-2022']
1666,32,['11-06-2022']
1667,32,['11-13-2022']
1668,32,['11-20-2022']
1669,32,['11-27-2022']
1670,32,['12-04-2022']
1671,32,['12-11-2022']
1672,32,['12-18-2022']
1673,32,['12-25-2022']
1674,32,['01-01-2023']
1675,32,['01-08-2023']
1676,32,['01-15-2023']
1677,32,['01-22-2023']
1678,32,['01-29-2023']
1679,32,['02-05-2023']
1680,32,['02-12-2023']
1681,32,['02-19-2023']
1682,32,['02-26-2023']
1683,32,['03-05-2023']
1684,32,['03-12-2023']
1685,32,['03-19-2023']
1686,32,['03-26-2023']
1687,32,['04-02-2023']
1688,32,['04-09-2023']
1689,32,['04-16-2023']
1690,32,['04-23-2023']
1691,32,['04-30-2023']
1692,32,['05-07-2023']
1693,32,['05-14-2023']
1694,32,['05-21-2023']
1695,32,['05-28-2023']
1696,33,['05-29-2022']
1697,33,['06-05-2022']
1698,33,['06-12-2022']
1699,33,['06-19-2022']
1700,33,['06-26-2022']
1701,33,['07-03-2022']
1702,33,['07-10-2022']
1703,33,['07-17-2022']
1704,33,['07-24-2022']
1705,33,['07-31-2022']
1706,33,['08-07-2022']
1707,33,['08-14-2022']
1708,33,['08-21-2022']
1709,33,['08-28-2022']
1710,33,['09-04-2022']
1711,33,['09-11-2022']
1712,33,['09-18-2022']
1713,33,['09-25-2022']
1714,33,['10-02-2022']
1715,33,['10-09-2022']
1716,33,['10-16-2022']
1717,33,['10-23-2022']
1718,33,['10-30-2022']
1719,33,['11-06-2022']
1720,33,['11-13-2022']
1721,33,['11-20-2022']
1722,33,['11-27-2022']
1723,33,['12-04-2022']
1724,33,['12-11-2022']
1725,33,['12-18-2022']
1726,33,['12-25-2022']
1727,33,['01-01-2023']
1728,33,['01-08-2023']
1729,33,['01-15-2023']
1730,33,['01-22-2023']
1731,33,['01-29-2023']
1732,33,['02-05-2023']
1733,33,['02-12-2023']
1734,33,['02-19-2023']
1735,33,['02-26-2023']
1736,33,['03-05-2023']
1737,33,['03-12-2023']
1738,33,['03-19-2023']
1739,33,['03-26-2023']
1740,33,['04-02-2023']
1741,33,['04-09-2023']
1742,33,['04-16-2023']
1743,33,['04-23-2023']
1744,33,['04-30-2023']
1745,33,['05-07-2023']
1746,33,['05-14-2023']
1747,33,['05-21-2023']
1748,33,['05-28-2023']
1749,34,['05-29-2022']
1750,34,['06-05-2022']
1751,34,['06-12-2022']
1752,34,['06-19-2022']
1753,34,['06-26-2022']
1754,34,['07-03-2022']
1755,34,['07-10-2022']
1756,34,['07-17-2022']
1757,34,['07-24-2022']
1758,34,['07-31-2022']
1759,34,['08-07-2022']
1760,34,['08-14-2022']
1761,34,['08-21-2022']
1762,34,['08-28-2022']
1763,34,['09-04-2022']
1764,34,['09-11-2022']
1765,34,['09-18-2022']
1766,34,['09-25-2022']
1767,34,['10-02-2022']
1768,34,['10-09-2022']
1769,34,['10-16-2022']
1770,34,['10-23-2022']
1771,34,['10-30-2022']
1772,34,['11-06-2022']
1773,34,['11-13-2022']
1774,34,['11-20-2022']
1775,34,['11-27-2022']
1776,34,['12-04-2022']
1777,34,['12-11-2022']
1778,34,['12-18-2022']
1779,34,['12-25-2022']
1780,34,['01-01-2023']
1781,34,['01-08-2023']
1782,34,['01-15-2023']
1783,34,['01-22-2023']
1784,34,['01-29-2023']
1785,34,['02-05-2023']
1786,34,['02-12-2023']
1787,34,['02-19-2023']
1788,34,['02-26-2023']
1789,34,['03-05-2023']
1790,34,['03-12-2023']
1791,34,['03-19-2023']
1792,34,['03-26-2023']
1793,34,['04-02-2023']
1794,34,['04-09-2023']
1795,34,['04-16-2023']
1796,34,['04-23-2023']
1797,34,['04-30-2023']
1798,34,['05-07-2023']
1799,34,['05-14-2023']
1800,34,['05-21-2023']
1801,34,['05-28-2023']
1802,35,['05-29-2022']
1803,35,['06-05-2022']
1804,35,['06-12-2022']
1805,35,['06-19-2022']
1806,35,['06-26-2022']
1807,35,['07-03-2022']
1808,35,['07-10-2022']
1809,35,['07-17-2022']
1810,35,['07-24-2022']
1811,35,['07-31-2022']
1812,35,['08-07-2022']
1813,35,['08-14-2022']
1814,35,['08-21-2022']
1815,35,['08-28-2022']
1816,35,['09-04-2022']
1817,35,['09-11-2022']
1818,35,['09-18-2022']
1819,35,['09-25-2022']
1820,35,['10-02-2022']
1821,35,['10-09-2022']
1822,35,['10-16-2022']
1823,35,['10-23-2022']
1824,35,['10-30-2022']
1825,35,['11-06-2022']
1826,35,['11-13-2022']
1827,35,['11-20-2022']
1828,35,['11-27-2022']
1829,35,['12-04-2022']
1830,35,['12-11-2022']
1831,35,['12-18-2022']
1832,35,['12-25-2022']
1833,35,['01-01-2023']
1834,35,['01-08-2023']
1835,35,['01-15-2023']
1836,35,['01-22-2023']
1837,35,['01-29-2023']
1838,35,['02-05-2023']
1839,35,['02-12-2023']
1840,35,['02-19-2023']
1841,35,['02-26-2023']
1842,35,['03-05-2023']
1843,35,['03-12-2023']
1844,35,['03-19-2023']
1845,35,['03-26-2023']
1846,35,['04-02-2023']
1847,35,['04-09-2023']
1848,35,['04-16-2023']
1849,35,['04-23-2023']
1850,35,['04-30-2023']
1851,35,['05-07-2023']
1852,35,['05-14-2023']
1853,35,['05-21-2023']
1854,35,['05-28-2023']
1855,36,['05-29-2022']
1856,36,['06-05-2022']
1857,36,['06-12-2022']
1858,36,['06-19-2022']
1859,36,['06-26-2022']
1860,36,['07-03-2022']
1861,36,['07-10-2022']
1862,36,['07-17-2022']
1863,36,['07-24-2022']
1864,36,['07-31-2022']
1865,36,['08-07-2022']
1866,36,['08-14-2022']
1867,36,['08-21-2022']
1868,36,['08-28-2022']
1869,36,['09-04-2022']
1870,36,['09-11-2022']
1871,36,['09-18-2022']
1872,36,['09-25-2022']
1873,36,['10-02-2022']
1874,36,['10-09-2022']
1875,36,['10-16-2022']
1876,36,['10-23-2022']
1877,36,['10-30-2022']
1878,36,['11-06-2022']
1879,36,['11-13-2022']
1880,36,['11-20-2022']
1881,36,['11-27-2022']
1882,36,['12-04-2022']
1883,36,['12-11-2022']
1884,36,['12-18-2022']
1885,36,['12-25-2022']
1886,36,['01-01-2023']
1887,36,['01-08-2023']
1888,36,['01-15-2023']
1889,36,['01-22-2023']
1890,36,['01-29-2023']
1891,36,['02-05-2023']
1892,36,['02-12-2023']
1893,36,['02-19-2023']
1894,36,['02-26-2023']
1895,36,['03-05-2023']
1896,36,['03-12-2023']
1897,36,['03-19-2023']
1898,36,['03-26-2023']
1899,36,['04-02-2023']
1900,36,['04-09-2023']
1901,36,['04-16-2023']
1902,36,['04-23-2023']
1903,36,['04-30-2023']
1904,36,['05-07-2023']
1905,36,['05-14-2023']
1906,36,['05-21-2023']
1907,36,['05-28-2023']
1908,37,['05-29-2022']
1909,37,['06-05-2022']
1910,37,['06-12-2022']
1911,37,['06-19-2022']
1912,37,['06-26-2022']
1913,37,['07-03-2022']
1914,37,['07-10-2022']
1915,37,['07-17-2022']
1916,37,['07-24-2022']
1917,37,['07-31-2022']
1918,37,['08-07-2022']
1919,37,['08-14-2022']
1920,37,['08-21-2022']
1921,37,['08-28-2022']
1922,37,['09-04-2022']
1923,37,['09-11-2022']
1924,37,['09-18-2022']
1925,37,['09-25-2022']
1926,37,['10-02-2022']
1927,37,['10-09-2022']
1928,37,['10-16-2022']
1929,37,['10-23-2022']
1930,37,['10-30-2022']
1931,37,['11-06-2022']
1932,37,['11-13-2022']
1933,37,['11-20-2022']
1934,37,['11-27-2022']
1935,37,['12-04-2022']
1936,37,['12-11-2022']
1937,37,['12-18-2022']
1938,37,['12-25-2022']
1939,37,['01-01-2023']
1940,37,['01-08-2023']
1941,37,['01-15-2023']
1942,37,['01-22-2023']
1943,37,['01-29-2023']
1944,37,['02-05-2023']
1945,37,['02-12-2023']
1946,37,['02-19-2023']
1947,37,['02-26-2023']
1948,37,['03-05-2023']
1949,37,['03-12-2023']
1950,37,['03-19-2023']
1951,37,['03-26-2023']
1952,37,['04-02-2023']
1953,37,['04-09-2023']
1954,37,['04-16-2023']
1955,37,['04-23-2023']
1956,37,['04-30-2023']
1957,37,['05-07-2023']
1958,37,['05-14-2023']
1959,37,['05-21-2023']
1960,37,['05-28-2023']
1961,38,['05-29-2022']
1962,38,['06-05-2022']
1963,38,['06-12-2022']
1964,38,['06-19-2022']
1965,38,['06-26-2022']
1966,38,['07-03-2022']
1967,38,['07-10-2022']
1968,38,['07-17-2022']
1969,38,['07-24-2022']
1970,38,['07-31-2022']
1971,38,['08-07-2022']
1972,38,['08-14-2022']
1973,38,['08-21-2022']
1974,38,['08-28-2022']
1975,38,['09-04-2022']
1976,38,['09-11-2022']
1977,38,['09-18-2022']
1978,38,['09-25-2022']
1979,38,['10-02-2022']
1980,38,['10-09-2022']
1981,38,['10-16-2022']
1982,38,['10-23-2022']
1983,38,['10-30-2022']
1984,38,['11-06-2022']
1985,38,['11-13-2022']
1986,38,['11-20-2022']
1987,38,['11-27-2022']
1988,38,['12-04-2022']
1989,38,['12-11-2022']
1990,38,['12-18-2022']
1991,38,['12-25-2022']
1992,38,['01-01-2023']
1993,38,['01-08-2023']
1994,38,['01-15-2023']
1995,38,['01-22-2023']
1996,38,['01-29-2023']
1997,38,['02-05-2023']
1998,38,['02-12-2023']
1999,38,['02-19-2023']
2000,38,['02-26-2023']
2001,38,['03-05-2023']
2002,38,['03-12-2023']
2003,38,['03-19-2023']
2004,38,['03-26-2023']
2005,38,['04-02-2023']
2006,38,['04-09-2023']
2007,38,['04-16-2023']
2008,38,['04-23-2023']
2009,38,['04-30-2023']
2010,38,['05-07-2023']
2011,38,['05-14-2023']
2012,38,['05-21-2023']
2013,38,['05-28-2023']
2014,39,['05-29-2022']
2015,39,['06-05-2022']
2016,39,['06-12-2022']
2017,39,['06-19-2022']
2018,39,['06-26-2022']
2019,39,['07-03-2022']
2020,39,['07-10-2022']
2021,39,['07-17-2022']
2022,39,['07-24-2022']
2023,39,['07-31-2022']
2024,39,['08-07-2022']
2025,39,['08-14-2022']
