p_id,name,description,bathrooms_text,bedrooms,amenities,price,city,p_avg_rating,num_rates,h_uname
424,"Algiers Point, New Orleans LA - Funky NOLA Digs","Funky but chic nicely furnished shotgun shack - 1200 sq. feet of roomy, clean, and convenient space in a quiet historical neighborhood.  Plenty of nearby options to get loud and rowdy or just watch the Mississippi roll by.   Ideal spot for guests on temporary work assignments in New Orleans - 15 minutes anywhere via ferry, bus lines or bridge across the river to the Central Business District.<br /><br /><b>The space</b><br />Looking for comfort and convenience on your next visit to NOLA? There's a shotgun shack waiting for you on the West Bank of New Orleans, just a short ferry ride across the Mighty Mississippi from the French Quarter. Rent it for a  month, or more. <br /><br /> A beautifully furnished two-bedroom, one bath unit, large kitchen, front room, den with backyard awaits your next visit to New Orleans. Enjoy the quiet, quaint life of Historic Algiers Point on the West Bank, with easy access to music, bars, retail and restaurants, or take a short ferry ride across the river t",1,2,"[""Kitchen"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dryer"", ""Hair dryer"", ""TV with standard cable"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Cooking basics"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Cable TV"", ""Iron"", ""Dedicated workspace"", ""Washer"", ""Heating""]",70,"New Orleans, Louisiana, United States",5,0,yhwc9rK8L6
425,Stylish Home Walking Distance to French Quarter Free Bikes,"From the eclectic artwork to the sleek, white furniture, this 160-year-old cottage boasts authentic New Orleans style with an updated, modern decor. Walk under the gorgeous wooden archways and admire the high-ceilings providing both light and space. Swimming pool at The Country Club only 1 block away! **COMPLETELY renovated bathroom and kitchenette for July 2020! (updated pictures to come) Kitchenette now has a 6' marble counter with bar sink, toaster oven, microwave. Unit is extensively cleaned and sanitzed after each stay.<br /><br /><b>License number</b><br />18STR-10332, 19-OSTR-00000",1,1,"[""Free street parking"", ""Bathtub"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dryer"", ""Hair dryer"", ""Bedroom comforts"", ""Smoke alarm"", ""Bathroom essentials"", ""Wifi"", ""Fire extinguisher"", ""Coffee maker"", ""Full kitchen"", ""Self check-in"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Room-darkening shades"", ""Heating""]",139,"New Orleans, Louisiana, United States",5,0,h5e2fHND3k
426,Charming Shotgun Cottage Uptown,"Please note even though my reviews are for STR, I no longer per city regulations am able to rent as a STR.  My minim nite is presently a one month minimum. And a maximum of a year. Please google city of New Orleans STR rules.<br /><br /><b>The space</b><br />I do not have a washer dryer . But I will as a courtesy have your linen and clothes washed twice a month. Any additional will have to be taken care of yourself. The house has all other household items.<br /><br /><b>Guest access</b><br />Private backyard. Except when in town to check on storage unit.  Storage not available to guests.<br /><br /><b>Other things to note</b><br />This is no longer a str.. renting one month or more<br /><br /><b>License number</b><br />None due to rental long terms.",1,1,"[""Outdoor dining area"", ""Wifi"", ""Keurig coffee machine"", ""Coffee maker"", ""Long term stays allowed"", ""Private fenced garden or backyard"", ""Cable TV"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Iron"", ""Shampoo"", ""Single level home"", ""Refrigerator"", ""Free street parking"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Bed linens"", ""Private patio or balcony"", ""Smoke alarm"", ""Heating"", ""Toaster"", ""Hot water"", ""Air conditioning"", ""Laundromat nearby"", ""Ethernet connection"", ""Wine glasses"", ""Cooking basics"", ""Security cameras on property"", ""Dedicated workspace: office chair"", ""Mini fridge"", ""Kitchen"", ""Hangers"", ""Keypad"", ""Stove"", ""Outdoor furniture"", ""32\"" HDTV with standard cable"", ""Gas stove from Italy stainless steel oven"", ""Baking sheet"", ""Dishes and silverware"", ""Essentials"", ""First aid kit"", ""Microwave"", ""Dishwasher"", ""Ceiling fan""]",65,"New Orleans, Louisiana, United States",5,0,OktS7DnM98
427,Little Gem,"This is a cool little space smack dab in the middle of the Marigny Triangle, ""the"" neighborhood to be in the city these days.  Only 2 blocks from the French Quarter.  This is a legal short term rental.  17STR-03722<br /><br /><b>The space</b><br />Compact but charming studio apartment 3 blocks from the French Quarter.  One bedroom with queen size bed, full kitchen and small living/dining area.<br /><br />Television in living area.<br /><br />From our location you can walk almost anywhere -- the French Quarter is a few blocks away, and the Marigny itself is a fantastic place to explore.  We have lots of breakfast cafes, restaurants, restaurants/bars and just plain bars.  You'll find out where the locals go to eat, dance and enjoy our wonderful city.  <br /><br />I've loved being with airbnb, you airbnb guests are the best!  The space is beautifully decorated if I do say so myself :) .... the apartment is in excellent condition and everyone who has stayed with me has enjoyed it very much",1,1,"[""Carbon monoxide alarm"", ""Wifi"", ""Long term stays allowed"", ""Coffee maker"", ""Iron"", ""Shampoo"", ""Oven"", ""Single level home"", ""Refrigerator"", ""Private entrance"", ""Hair dryer"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Bed linens"", ""Paid parking on premises"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Cooking basics"", ""TV"", ""First aid kit"", ""Kitchen"", ""Hangers"", ""Keypad"", ""Stove"", ""Dishes and silverware"", ""Essentials"", ""Extra pillows and blankets"", ""Microwave""]",136,"New Orleans, Louisiana, United States",5,0,yhwc9rK8L6
428,NOLA JAZZ FEST GETAWAT DOWNSTAIRS,"All guests must be vaccinated for COVID-19 prior to check in, please be prepared to show vaccine card.<br />Come to New Orleans! Jazz Fest is in the front yard and Voodoo is close! We've  got one queen bedroom in our newly renovated home. There's lots of privacy if that's what you need or your welcome to share the common areas with us.  As New Orleans is cyclist friendly with bike lanes throughout the area, we have several Blue Bikes (New Orleans bike share) outposts in the neighborhood.<br /><br /><b>The space</b><br />All guests must be vaccinated for COVID-19 to stay in our home. Failure to provide vaccine status for all guests will result in a cancelled reservation.<br /><br />Completely renovated early 1900's home across from the New Orleans Fairgrounds, home of the New Orleans Jazz and Heritage Festival. We are only a five-minute drive from the French Quarter and downtown. During the day, City Park and beautiful Bayou St. John are only a short bicycle ride down the street. <br />",1,1,"[""Hangers"", ""Free street parking"", ""Hot water"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Hair dryer"", ""Laundromat nearby"", ""Fire extinguisher"", ""Wifi"", ""Long term stays allowed"", ""Security cameras on property"", ""Dishes and silverware"", ""Essentials"", ""Iron"", ""Shampoo"", ""TV with Roku"", ""Heating""]",104,"New Orleans, Louisiana, United States",5,0,h5e2fHND3k
429,Ursulines Historic Creole Cottage 3 bed/3 bath,"Historic charm radiates from this lovingly restored 1856 Creole Cottage. Located on a gorgeous block in the Treme neighborhood, our home is steps to the French Quarter. Walk 15 minutes to either Bourbon or Frenchmen and soak in the live music and bustling nightlife. Before you hit the town, rest up in our cozy living room or sip a cocktail on the back patio surrounded by bamboo. <br /><br /><br />B&B License # 198789<br /><br /><b>The space</b><br />Sleeps 6, backyard available for shared use. Kitchen stocked to prepare any meals, Keurig with coffee provided. All bathrooms come with essentials such as 3-in-1 shampoo/conditioner/bodywash and fluffy towels!<br /><br /><b>Guest access</b><br />Street parking available, host will meet you at arrival for check in<br /><br /><b>License number</b><br />Exempt: This listing is a licensed hotel, motel, or bed and breakfast",3,3,"[""Carbon monoxide alarm"", ""Wifi"", ""Long term stays allowed"", ""Coffee maker"", ""Iron"", ""Shampoo"", ""Oven"", ""Washer"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Bed linens"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Cooking basics"", ""TV"", ""Crib"", ""Kitchen"", ""Hangers"", ""Keypad"", ""Stove"", ""Backyard"", ""Free parking on premises"", ""Dishes and silverware"", ""Essentials"", ""First aid kit"", ""Microwave"", ""Dishwasher""]",306,"New Orleans, Louisiana, United States",5,0,OktS7DnM98
430,Near bustling Magazine St w/BIKES!,"Great spot to enjoy all New Orleans has to offer!  In the fun Irish Channel neighborhood, near the Lower Garden District.  Just a few blocks from tons of shops, bars, and restaurants on Magazine Street.  Plenty of space and bikes to explore the city.<br /><br /><b>The space</b><br />This house is perfect for a family, 3 couples, or a bunch of friends in town to enjoy all New Orleans has to offer.  Whether you're planning a trip for 3 nights or 3 months, this is THE place to live like a local in one of the city's hippest, most historic neighborhoods... the Irish Channel.<br /><br />Your private space is half of a shotgun double, recently renovated to create 2 private bedrooms with living room, eat-in kitchen, and 1 bath.   Queen bed in larger bedroom, bunk beds in smaller bedroom (twin on top, full on bottom), and full size sofa sleeper with bedding in living room.<br /><br />Front porch for sipping drinks and chatting with neighbors, back yard patio for a bit more privacy, and central ",1,2,"[""Wifi"", ""Long term stays allowed"", ""Coffee maker"", ""Iron"", ""Shampoo"", ""Oven"", ""Washer"", ""Refrigerator"", ""Free street parking"", ""Children\u2019s books and toys"", ""Lockbox"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Cooking basics"", ""TV"", ""Kitchen"", ""Hangers"", ""Stove"", ""Backyard"", ""Dishes and silverware"", ""Essentials"", ""Microwave""]",120,"New Orleans, Louisiana, United States",5,0,yhwc9rK8L6
431,Bayou St. John Cottage!!,"<b>The space</b><br />Hello!  I have an independent mother-in law like cottage available and ready for your stay.  It is in the Bayou St. John area (near Mid city) and walking distance to Jazz Fest and Voodoo Fest, as well as the Bayou St. John, City Park, coffee shops, bars, and restaurants!  You will be located an average of a ten minute or less drive to most anyplace else in the city (the quarter, CBD, Uptown, UNO, Metairie, etc.).  <br /><br />The unit is fully furnished, TV,  internet, utilities, linens, basic cooking equipment, etc. included.  There are 3 queen size beds (one Queen mattress set, One Queen convertible sofa, One Queen Futon) as well as 1 twin size bed.  It is important to note that when all beds are opened, the available floor space gets a bit tight...so not suitable for guests looking for privacy.  <br /><br />The space is vaulted and gets great light!  When the weather is right, throw open all the french doors and enjoy!  Located at the back of the property and c",1,0,"[""Wifi"", ""Long term stays allowed"", ""Coffee maker"", ""Shampoo"", ""Oven"", ""Washer"", ""Refrigerator"", ""Free street parking"", ""Dryer"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Host greets you"", ""Cooking basics"", ""TV"", ""Kitchen"", ""Hangers"", ""Stove"", ""Dishes and silverware"", ""Essentials"", ""Microwave""]",125,"New Orleans, Louisiana, United States",5,0,h5e2fHND3k
432,3 Blocks to Jazz Fest! Big Beautiful Best!Sleep 16,"This home is an excellent space for groups seeking a true authentic New Orleans experience. Its central location has everything one desires when visiting a new city. Cafes and shops withing walking distance, City Park just around the corner (great for those of you in town for Jazz Fest and other festivals!), plenty of bars and restaurants nearby (it's New Orleans, after all) and still just a five minute ride from Bourbon St. and the French Quarter, Marigny, Superdome, CBD, and Bywater.<br /><br /><b>The space</b><br />This is a gorgeous and well maintained 2400 Sq. Ft. home with high ceilings, wood floors, and professionally decorated with our guests in mind. A historical New Orleans home with charm yet all modern amenities. It is a peaceful space with large common areas and plenty of bedrooms for privacy as well. There is a huge front porch to relax and people watch before a night out or in the morning after a long night out! Beautiful lighting, air conditioning, ceiling fans, fresh, ",3,6,"[""Wifi"", ""Long term stays allowed"", ""Coffee maker"", ""Cable TV"", ""Iron"", ""Shampoo"", ""Oven"", ""Washer"", ""Refrigerator"", ""Private entrance"", ""Free street parking"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Bed linens"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Keypad"", ""TV with standard cable"", ""Stove"", ""Dishes and silverware"", ""Essentials"", ""Microwave"", ""Dishwasher""]",707,"New Orleans, Louisiana, United States",5,0,OktS7DnM98
433,Uptown home w/room to spread out!,"Great property 4 bed 3 bath with 11 individual beds. Bedroom 1 has king, bedroom 2 has queen, bedroom 3 has Queen over Queen and full, Bedroom 4 has king, 3 singles. Hallway has trundle bed (2 singles).<br /><br /><b>The space</b><br />4 Bedroom/3 Bath Unit<br />Our 4 BR/3 BA unit is ideal for your family or for a group of friends. THERE ARE 11 INDIVIDUAL BEDS. Used previously as a family home, it is set up with 2 King size beds, 3 Queen, 1 Full and 5 Single beds all with 15 foot ceilings and hard wood floors/porcelain tile throughout. <br />Downstairs, the living room is set up with 2 large leather sofas with a 50 inch flat screen TV to enjoy the big game. Ample parking available (and 1 off street spot). <br /><br />The large kitchen is fully equipped with stainless steel appliances. Gas stove & oven, microwave, coffee-maker, toaster, refrigerator/freezer/ ice maker are at your disposal to cook anything from a simple breakfast to a Thanksgiving dinner. The laundry room is equipped wit",3,4,"[""Carbon monoxide alarm"", ""Wifi"", ""Long term stays allowed"", ""Coffee maker"", ""Cable TV"", ""Iron"", ""Shampoo"", ""Oven"", ""Washer"", ""Refrigerator"", ""Free street parking"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Cooking basics"", ""Kitchen"", ""Hangers"", ""Keypad"", ""TV with standard cable"", ""Stove"", ""Free parking on premises"", ""Dishes and silverware"", ""Essentials"", ""Microwave"", ""Dishwasher""]",541,"New Orleans, Louisiana, United States",5,0,yhwc9rK8L6
